Date,Day of Week(0-6),Day of the Month(1-31),Month of the Year(1-12),Time of Day(0-23),Holidays,Humidity,Temperature,Load WEST
2/2/2013,5,2,2,14,1,37.52,20.6,855.5122601
2/2/2013,5,2,2,15,1,36.34,21.1,838.4433992
2/2/2013,5,2,2,16,1,34.09,21,832.3519474
2/2/2013,5,2,2,17,1,32.88,20.2,833.8576118
2/2/2013,5,2,2,18,1,39.33,16.9,845.1461603
2/2/2013,5,2,2,19,1,43.61,13.7,893.6192225
2/2/2013,5,2,2,20,1,48.87,11.6,920.1073547
2/2/2013,5,2,2,21,1,51.95,10.5,917.6372832
2/2/2013,5,2,2,22,1,56.92,8.8,909.1423825
2/2/2013,5,2,2,23,1,56.17,8.5,882.1420951
2/3/2013,6,3,2,0,1,63.83,6.4,838.86449
2/3/2013,6,3,2,1,1,62.9,6.8,829.4690794
2/3/2013,6,3,2,2,1,64.02,6.2,827.6448976
2/3/2013,6,3,2,3,1,68.72,5.5,832.8645271
2/3/2013,6,3,2,4,1,69.66,5.2,844.7390318
2/3/2013,6,3,2,5,1,66.49,5.7,864.4311711
2/3/2013,6,3,2,6,1,73.95,3.1,901.1352956
2/3/2013,6,3,2,7,1,79.54,1.4,947.5122336
2/3/2013,6,3,2,8,1,82.89,1.3,996.9661977
2/3/2013,6,3,2,9,1,66.13,7.5,1026.385457
2/3/2013,6,3,2,10,1,48.55,11.8,998.0530558
2/3/2013,6,3,2,11,1,37.94,16,953.9608597
2/3/2013,6,3,2,12,1,27.57,18.4,916.1589298
2/3/2013,6,3,2,13,1,21.5,19.9,892.2469268
2/3/2013,6,3,2,14,1,20.17,20.7,877.6923494
2/3/2013,6,3,2,15,1,20.32,20.6,862.9214234
2/3/2013,6,3,2,16,1,21.37,20.2,856.1492056
2/3/2013,6,3,2,17,1,25.45,18.7,863.3445139
2/3/2013,6,3,2,18,1,28.65,16.2,867.9929452
2/3/2013,6,3,2,19,1,29.97,15.1,894.9524434
2/3/2013,6,3,2,20,1,31.6,14.9,914.0560796
2/3/2013,6,3,2,21,1,27.43,15.5,906.8983174
2/3/2013,6,3,2,22,1,28.51,15.1,884.7126056
2/3/2013,6,3,2,23,1,30.26,14.7,868.1738102
2/4/2013,0,4,2,0,0,34.65,15.1,802.88976
2/4/2013,0,4,2,1,0,45.8,14.2,759.6462311
2/4/2013,0,4,2,2,0,51.03,13.8,739.3022234
2/4/2013,0,4,2,3,0,53.52,13.5,735.5435121
2/4/2013,0,4,2,4,0,59.18,13.5,735.1462858
2/4/2013,0,4,2,5,0,64.7,13.6,747.7507322
2/4/2013,0,4,2,6,0,72.06,12.9,796.2454725
2/4/2013,0,4,2,7,0,74.65,12.9,893.1842059
2/4/2013,0,4,2,8,0,76.96,12.9,935.3427379
2/4/2013,0,4,2,9,0,81.18,13.4,917.1413355
2/4/2013,0,4,2,10,0,79.68,14.4,912.4398304
2/4/2013,0,4,2,11,0,73.8,16.6,914.266309
2/4/2013,0,4,2,12,0,72.12,17.7,906.7877188
2/4/2013,0,4,2,13,0,63.88,20.2,896.4331896
2/4/2013,0,4,2,14,0,58.11,21.5,886.5124322
2/4/2013,0,4,2,15,0,53.62,22.5,884.6357638
2/4/2013,0,4,2,16,0,51.03,22.8,887.6902262
2/4/2013,0,4,2,17,0,51.94,22.4,901.5845885
2/4/2013,0,4,2,18,0,62.76,19.8,896.9572377
2/4/2013,0,4,2,19,0,70.77,17.7,941.4490364
2/4/2013,0,4,2,20,0,72.96,16.7,963.4409992
2/4/2013,0,4,2,21,0,77.01,16.5,945.8969987
2/4/2013,0,4,2,22,0,78.96,15.8,911.9000986
2/4/2013,0,4,2,23,0,83.05,14.7,855.3183352
2/5/2013,1,5,2,0,0,88.09,14.2,798.43738
2/5/2013,1,5,2,1,0,90.26,13.4,764.4707324
2/5/2013,1,5,2,2,0,88.84,13.5,755.2593193
2/5/2013,1,5,2,3,0,92.72,12.4,759.9846161
2/5/2013,1,5,2,4,0,95.68,12,775.7044366
2/5/2013,1,5,2,5,0,91.58,11.6,821.0569415
2/5/2013,1,5,2,6,0,95.67,10.4,904.0936613
2/5/2013,1,5,2,7,0,97.04,9,1026.613073
2/5/2013,1,5,2,8,0,94.52,10.1,1076.635816
2/5/2013,1,5,2,9,0,94.22,11.8,1041.842597
2/5/2013,1,5,2,10,0,91.95,13.1,1000.29705
2/5/2013,1,5,2,11,0,87.7,14,960.428112
2/5/2013,1,5,2,12,0,79.5,15.7,939.0303617
2/5/2013,1,5,2,13,0,72.45,17.3,927.4750163
2/5/2013,1,5,2,14,0,64.67,19.4,923.1551773
2/5/2013,1,5,2,15,0,57.41,21.1,914.1656098
2/5/2013,1,5,2,16,0,54.41,22.1,909.1821601
2/5/2013,1,5,2,17,0,51.95,22,911.9888909
2/5/2013,1,5,2,18,0,65.66,18.3,913.1982404
2/5/2013,1,5,2,19,0,78.89,14.6,946.1307902
2/5/2013,1,5,2,20,0,83.3,13,961.905493
2/5/2013,1,5,2,21,0,82.64,13.3,945.6254594
2/5/2013,1,5,2,22,0,87.32,12,909.7015141
2/5/2013,1,5,2,23,0,88.42,11.5,854.7240921
2/6/2013,2,6,2,0,0,90.33,12.1,792.34802
2/6/2013,2,6,2,1,0,91.68,12.9,751.9499896
2/6/2013,2,6,2,2,0,94.4,12.5,735.885363
2/6/2013,2,6,2,3,0,89.62,12.7,733.8671141
2/6/2013,2,6,2,4,0,92.5,12.8,735.300613
2/6/2013,2,6,2,5,0,93.13,14.2,751.028098
2/6/2013,2,6,2,6,0,94.07,14.5,803.3057766
2/6/2013,2,6,2,7,0,97.28,14.6,905.8305586
2/6/2013,2,6,2,8,0,91.32,15.5,947.5242299
2/6/2013,2,6,2,9,0,96.02,16,922.0637326
2/6/2013,2,6,2,10,0,86.77,17.3,910.9089436
2/6/2013,2,6,2,11,0,77.22,18.9,905.0666825
2/6/2013,2,6,2,12,0,74.48,19.4,900.7434119
2/6/2013,2,6,2,13,0,70.79,19.2,896.3647101
2/6/2013,2,6,2,14,0,65.75,21.1,901.5710706
2/6/2013,2,6,2,15,0,65.05,21.5,905.5081345
2/6/2013,2,6,2,16,0,68.77,20.7,906.2810355
2/6/2013,2,6,2,17,0,73.67,19.6,916.4089834
2/6/2013,2,6,2,18,0,75,18.4,909.9813556
2/6/2013,2,6,2,19,0,78.51,17.6,941.2843132
2/6/2013,2,6,2,20,0,80.33,17.3,959.6361864
2/6/2013,2,6,2,21,0,80,17.3,940.1803986
2/6/2013,2,6,2,22,0,83.74,16.4,906.1538641
2/6/2013,2,6,2,23,0,85.49,16,846.6961811
2/7/2013,3,7,2,0,0,86.32,15.9,787.61685
2/7/2013,3,7,2,1,0,86.45,15.6,745.6370399
2/7/2013,3,7,2,2,0,87.25,15,728.9752684
2/7/2013,3,7,2,3,0,87.25,15,718.9610774
2/7/2013,3,7,2,4,0,85.52,15,716.5469737
2/7/2013,3,7,2,5,0,85.29,14.9,725.796161
2/7/2013,3,7,2,6,0,85.8,14.8,769.1659907
2/7/2013,3,7,2,7,0,88.51,14.5,861.9130175
2/7/2013,3,7,2,8,0,89.86,14.8,904.7612802
2/7/2013,3,7,2,9,0,86.16,15.7,893.0920033
2/7/2013,3,7,2,10,0,77.82,18.1,897.0692303
2/7/2013,3,7,2,11,0,68.46,19.9,899.3300136
2/7/2013,3,7,2,12,0,57.21,22.9,895.6560297
2/7/2013,3,7,2,13,0,46.46,25.4,893.9430542
2/7/2013,3,7,2,14,0,36.72,26.9,897.8736636
2/7/2013,3,7,2,15,0,32.55,27.6,897.9641116
2/7/2013,3,7,2,16,0,25.46,27.1,897.928779
2/7/2013,3,7,2,17,0,28.04,24.7,903.2666129
2/7/2013,3,7,2,18,0,35.66,21.7,901.7890587
2/7/2013,3,7,2,19,0,48.47,19.2,934.511536
2/7/2013,3,7,2,20,0,57.25,17.5,960.5896105
2/7/2013,3,7,2,21,0,60.4,16.3,947.2135888
2/7/2013,3,7,2,22,0,63.11,14.3,911.5567016
2/7/2013,3,7,2,23,0,66.49,13.4,854.7064593
2/8/2013,4,8,2,0,0,67.83,12.7,796.92828
2/8/2013,4,8,2,1,0,67.87,12.4,764.6752894
2/8/2013,4,8,2,2,0,71.8,10.6,750.4700602
2/8/2013,4,8,2,3,0,69.39,9.2,751.3829333
2/8/2013,4,8,2,4,0,71.22,8.3,759.569227
2/8/2013,4,8,2,5,0,69.36,7.9,787.1044223
2/8/2013,4,8,2,6,0,72.33,6.9,854.9946201
2/8/2013,4,8,2,7,0,73.46,6.5,976.9692312
2/8/2013,4,8,2,8,0,68.99,7.2,1032.937754
2/8/2013,4,8,2,9,0,59.47,9.5,1004.508429
2/8/2013,4,8,2,10,0,47.9,11.7,977.7452192
2/8/2013,4,8,2,11,0,39.55,13.9,952.9803744
2/8/2013,4,8,2,12,0,29.11,16.3,925.7648719
2/8/2013,4,8,2,13,0,24.01,17.6,906.5292778
2/8/2013,4,8,2,14,0,20.93,17.7,891.9788582
2/8/2013,4,8,2,15,0,18.65,18.4,878.1199941
2/8/2013,4,8,2,16,0,20.09,18,869.4398647
2/8/2013,4,8,2,17,0,21.1,17.5,869.5764256
2/8/2013,4,8,2,18,0,26.88,15.4,867.7203717
2/8/2013,4,8,2,19,0,32.72,13,903.9164115
2/8/2013,4,8,2,20,0,41.53,11,931.7881949
2/8/2013,4,8,2,21,0,48.89,9.7,926.7431952
2/8/2013,4,8,2,22,0,58.92,8.3,913.3001716
2/8/2013,4,8,2,23,0,61.1,8.4,880.841142
2/9/2013,5,9,2,0,1,72.46,9.7,839.94473
2/9/2013,5,9,2,1,1,77.79,9.6,811.6254653
2/9/2013,5,9,2,2,1,79.21,9.9,793.8905227
2/9/2013,5,9,2,3,1,84.18,9.3,787.0532637
2/9/2013,5,9,2,4,1,87.62,8.2,784.7781418
2/9/2013,5,9,2,5,1,85.18,9.6,790.8458264
2/9/2013,5,9,2,6,1,86.34,9.5,810.766175
2/9/2013,5,9,2,7,1,83.43,9.5,846.8648005
2/9/2013,5,9,2,8,1,83.44,9.6,888.4508504
2/9/2013,5,9,2,9,1,86,9.7,921.5472454
2/9/2013,5,9,2,10,1,82.19,10.5,943.7918511
2/9/2013,5,9,2,11,1,79.94,11.5,950.1624795
2/9/2013,5,9,2,12,1,76.95,12.6,942.3277252
2/9/2013,5,9,2,13,1,80.4,12.5,923.8741385
2/9/2013,5,9,2,14,1,84.23,12.3,904.3680104
2/9/2013,5,9,2,15,1,89.81,12.3,888.0777986
2/9/2013,5,9,2,16,1,92.21,12.5,874.39707
2/9/2013,5,9,2,17,1,89.01,13,867.752583
2/9/2013,5,9,2,18,1,92.57,13.2,876.1559893
2/9/2013,5,9,2,19,1,91.66,13.8,916.3122437
2/9/2013,5,9,2,20,1,91.78,14.5,928.4290841
2/9/2013,5,9,2,21,1,86.7,15.8,907.77243
2/9/2013,5,9,2,22,1,86.83,16.7,877.8425112
2/9/2013,5,9,2,23,1,90.61,17,836.9897183
2/10/2013,6,10,2,0,1,91.87,17.8,794.05438
2/10/2013,6,10,2,1,1,87.58,18.6,756.4137236
2/10/2013,6,10,2,2,1,88.98,18.9,733.5029999
2/10/2013,6,10,2,3,1,79.05,20.3,724.041118
2/10/2013,6,10,2,4,1,82.13,18,723.780453
2/10/2013,6,10,2,5,1,88.62,15,735.5014185
2/10/2013,6,10,2,6,1,81.5,13.8,759.9518301
2/10/2013,6,10,2,7,1,70.09,12.4,797.6589153
2/10/2013,6,10,2,8,1,69.52,11.8,843.7301201
2/10/2013,6,10,2,9,1,63.3,13.1,886.4941101
2/10/2013,6,10,2,10,1,52.19,14,901.094568
2/10/2013,6,10,2,11,1,47.3,14.4,892.5738086
2/10/2013,6,10,2,12,1,36.54,15.6,877.0269474
2/10/2013,6,10,2,13,1,32.97,17.1,865.4610791
2/10/2013,6,10,2,14,1,28.43,17.8,851.8356444
2/10/2013,6,10,2,15,1,27.95,17.8,836.8886214
2/10/2013,6,10,2,16,1,26.8,18.3,825.7231361
2/10/2013,6,10,2,17,1,27.14,18.2,827.4475001
2/10/2013,6,10,2,18,1,39.01,15.8,844.5080619
2/10/2013,6,10,2,19,1,49.01,13,899.8494233
2/10/2013,6,10,2,20,1,53.96,12.6,952.908169
2/10/2013,6,10,2,21,1,58.66,11.5,950.9444349
2/10/2013,6,10,2,22,1,70.75,10.9,935.6860827
2/10/2013,6,10,2,23,1,66.67,11.3,894.6559562
2/11/2013,0,11,2,0,0,70.53,11.6,849.23576
2/11/2013,0,11,2,1,0,72.01,11.7,828.2931068
2/11/2013,0,11,2,2,0,72.69,11.5,810.1958123
2/11/2013,0,11,2,3,0,77.59,11.1,788.9030219
2/11/2013,0,11,2,4,0,73.19,11.4,787.2376053
2/11/2013,0,11,2,5,0,73.67,11,809.6257417
2/11/2013,0,11,2,6,0,74.79,10,869.9950196
2/11/2013,0,11,2,7,0,73.22,10.3,976.8279772
2/11/2013,0,11,2,8,0,68.22,10.5,1021.251199
2/11/2013,0,11,2,9,0,58.41,11.1,999.1617889
2/11/2013,0,11,2,10,0,59.57,10.4,982.7154281
2/11/2013,0,11,2,11,0,71.11,9.8,974.8559093
2/11/2013,0,11,2,12,0,79.52,9.4,950.3757854
2/11/2013,0,11,2,13,0,81.23,9.5,936.9569958
2/11/2013,0,11,2,14,0,80.03,10.3,927.7054774
2/11/2013,0,11,2,15,0,80.34,10.2,913.0468718
2/11/2013,0,11,2,16,0,79.29,10.4,910.4816519
2/11/2013,0,11,2,17,0,81.28,9.9,919.0016447
2/11/2013,0,11,2,18,0,86.48,9.5,944.3830919
2/11/2013,0,11,2,19,0,87.45,8.6,1009.092897
2/11/2013,0,11,2,20,0,88.9,8.8,1041.419723
2/11/2013,0,11,2,21,0,85.67,8.9,1029.950108
2/11/2013,0,11,2,22,0,86.56,8.9,998.8875076
2/11/2013,0,11,2,23,0,85.01,8.9,934.6167839
2/12/2013,1,12,2,0,0,85.9,8.8,872.74628
2/12/2013,1,12,2,1,0,88.54,8.8,833.2779045
2/12/2013,1,12,2,2,0,83.89,9.2,820.8967733
2/12/2013,1,12,2,3,0,89.07,8.8,812.8653969
2/12/2013,1,12,2,4,0,89.63,8.8,815.9513899
2/12/2013,1,12,2,5,0,90.4,8.6,827.6914103
2/12/2013,1,12,2,6,0,92.28,8.3,886.25908
2/12/2013,1,12,2,7,0,92.28,8.3,987.8343494
2/12/2013,1,12,2,8,0,91.35,8.5,1019.774586
2/12/2013,1,12,2,9,0,93.92,8.6,997.7131979
2/12/2013,1,12,2,10,0,92.32,8.9,989.3374723
2/12/2013,1,12,2,11,0,91.13,9.9,981.6834899
2/12/2013,1,12,2,12,0,82.34,11.7,958.8252307
2/12/2013,1,12,2,13,0,80.12,12.7,928.3018518
2/12/2013,1,12,2,14,0,74.93,14.4,917.7028614
2/12/2013,1,12,2,15,0,64.82,15.9,899.3151903
2/12/2013,1,12,2,16,0,66.38,15.3,892.8872095
2/12/2013,1,12,2,17,0,68.29,14,913.5883054
2/12/2013,1,12,2,18,0,72.23,12.1,946.1803213
2/12/2013,1,12,2,19,0,78.96,10,1011.254423
2/12/2013,1,12,2,20,0,82.44,9.2,1052.687626
2/12/2013,1,12,2,21,0,80.87,8.5,1054.530884
2/12/2013,1,12,2,22,0,79.45,8.3,1028.464892
2/12/2013,1,12,2,23,0,75.49,7.5,978.7644569
2/13/2013,2,13,2,0,0,71.14,7.2,933.38651
2/13/2013,2,13,2,1,0,71.43,6.1,919.0154569
2/13/2013,2,13,2,2,0,73.84,5.7,918.4950684
2/13/2013,2,13,2,3,0,72.9,5.7,930.7559522
2/13/2013,2,13,2,4,0,72.4,5.4,949.7105013
2/13/2013,2,13,2,5,0,72.4,5.4,988.9342669
2/13/2013,2,13,2,6,0,76.12,4.7,1070.874943
2/13/2013,2,13,2,7,0,76.57,4.5,1204.826773
2/13/2013,2,13,2,8,0,80.18,3.9,1248.092181
2/13/2013,2,13,2,9,0,71.34,5.6,1185.388994
2/13/2013,2,13,2,10,0,69.39,6.8,1119.037237
2/13/2013,2,13,2,11,0,65.58,7.9,1061.13277
2/13/2013,2,13,2,12,0,59.47,9.5,1003.014092
2/13/2013,2,13,2,13,0,54.42,11,952.9612201
2/13/2013,2,13,2,14,0,50.5,12.3,926.3123233
2/13/2013,2,13,2,15,0,45.64,12.7,912.7425289
2/13/2013,2,13,2,16,0,42,13.3,900.3412646
2/13/2013,2,13,2,17,0,39.59,13.7,902.5824784
2/13/2013,2,13,2,18,0,45.78,12.3,906.2194065
2/13/2013,2,13,2,19,0,59.71,8.9,978.992231
2/13/2013,2,13,2,20,0,69.93,7.2,1031.598285
2/13/2013,2,13,2,21,0,72.72,6.8,1033.156422
2/13/2013,2,13,2,22,0,71.7,6.9,1028.973147
2/13/2013,2,13,2,23,0,77.27,5.8,986.0592329
2/14/2013,3,14,2,0,0,82.52,4.3,938.17353
2/14/2013,3,14,2,1,0,81.38,3.7,915.1041528
2/14/2013,3,14,2,2,0,84.37,3.4,919.9225714
2/14/2013,3,14,2,3,0,83.8,3.2,929.3381248
2/14/2013,3,14,2,4,0,87.79,2.8,947.6447571
2/14/2013,3,14,2,5,0,87.39,2,979.8095464
2/14/2013,3,14,2,6,0,87.7,2.9,1059.945776
2/14/2013,3,14,2,7,0,85.31,3.3,1191.44692
2/14/2013,3,14,2,8,0,87.2,4.2,1221.968396
2/14/2013,3,14,2,9,0,74.2,7.6,1151.523869
2/14/2013,3,14,2,10,0,62.88,11.1,1077.136295
2/14/2013,3,14,2,11,0,53.31,14.1,1016.289428
2/14/2013,3,14,2,12,0,43.82,16.5,964.6420737
2/14/2013,3,14,2,13,0,36.61,18.2,923.0522514
2/14/2013,3,14,2,14,0,31.61,19.5,901.3555548
2/14/2013,3,14,2,15,0,27.38,20.2,889.0221246
2/14/2013,3,14,2,16,0,29.31,20,883.8284876
2/14/2013,3,14,2,17,0,30.58,19,889.0570249
2/14/2013,3,14,2,18,0,36.91,17,889.0250469
2/14/2013,3,14,2,19,0,46.41,13.4,933.1631027
2/14/2013,3,14,2,20,0,45.71,12.9,982.9009538
2/14/2013,3,14,2,21,0,49.85,12.1,979.0446107
2/14/2013,3,14,2,22,0,49.37,11.8,951.779799
2/14/2013,3,14,2,23,0,50.98,10.6,913.5143356
2/15/2013,4,15,2,0,0,51.21,10.2,877.39448
2/15/2013,4,15,2,1,0,60.64,7.9,862.840721
2/15/2013,4,15,2,2,0,59.51,8.2,860.4293531
2/15/2013,4,15,2,3,0,62.57,7.8,868.1172667
2/15/2013,4,15,2,4,0,68.96,6.9,882.3015938
2/15/2013,4,15,2,5,0,64.89,8.3,912.5423122
2/15/2013,4,15,2,6,0,59.56,9.3,985.669739
2/15/2013,4,15,2,7,0,60.43,8.6,1107.422574
2/15/2013,4,15,2,8,0,60.69,8.7,1151.873542
2/15/2013,4,15,2,9,0,56.07,10,1121.217782
2/15/2013,4,15,2,10,0,55.77,10.3,1097.111057
2/15/2013,4,15,2,11,0,56.75,10.3,1064.021345
2/15/2013,4,15,2,12,0,52.29,10.8,1029.750529
2/15/2013,4,15,2,13,0,49.92,11.4,1002.975602
2/15/2013,4,15,2,14,0,48.47,10.9,988.4321934
2/15/2013,4,15,2,15,0,45.67,10.4,967.9950494
2/15/2013,4,15,2,16,0,43.19,9.4,955.0486377
2/15/2013,4,15,2,17,0,40.58,8.9,972.4593839
2/15/2013,4,15,2,18,0,40.86,8,999.4073055
2/15/2013,4,15,2,19,0,45.53,7.3,1057.523992
2/15/2013,4,15,2,20,0,44.94,7.3,1090.10448
2/15/2013,4,15,2,21,0,43.91,7,1089.706167
2/15/2013,4,15,2,22,0,46.86,5.4,1094.552787
2/15/2013,4,15,2,23,0,50.07,4.2,1080.080204
2/16/2013,5,16,2,0,1,59.7,1.9,1050.17487
2/16/2013,5,16,2,1,1,61.67,1.4,1034.849242
2/16/2013,5,16,2,2,1,62.29,1.1,1030.612543
2/16/2013,5,16,2,3,1,70.66,-0.6,1028.770371
2/16/2013,5,16,2,4,1,73.9,-1.3,1041.48923
2/16/2013,5,16,2,5,1,74.56,-1.8,1067.998009
2/16/2013,5,16,2,6,1,74.35,-1.7,1113.981325
2/16/2013,5,16,2,7,1,76.03,-1.7,1179.322913
2/16/2013,5,16,2,8,1,76.88,-0.5,1230.780889
2/16/2013,5,16,2,9,1,63.69,3.2,1223.150576
2/16/2013,5,16,2,10,1,47.84,7,1160.955939
2/16/2013,5,16,2,11,1,41.46,9.1,1086.371816
2/16/2013,5,16,2,12,1,37.34,11.5,1011.311646
2/16/2013,5,16,2,13,1,34.61,12.7,947.9789374
2/16/2013,5,16,2,14,1,31.23,14.1,901.0953024
2/16/2013,5,16,2,15,1,28.39,14.9,862.9950324
2/16/2013,5,16,2,16,1,29.64,14.5,844.4994266
2/16/2013,5,16,2,17,1,31.36,14.7,840.1259629
2/16/2013,5,16,2,18,1,35.83,13.3,848.2423096
2/16/2013,5,16,2,19,1,46.09,9.8,893.4340478
2/16/2013,5,16,2,20,1,50.67,8.9,941.6494546
2/16/2013,5,16,2,21,1,53.4,8.7,944.9525898
2/16/2013,5,16,2,22,1,55.12,8,943.7337315
2/16/2013,5,16,2,23,1,60.12,7.3,925.0086401
2/17/2013,6,17,2,0,1,58.38,7.7,901.76584
2/17/2013,6,17,2,1,1,61.56,6.5,890.4569482
2/17/2013,6,17,2,2,1,63.82,6.4,886.5432094
2/17/2013,6,17,2,3,1,64.32,5.3,893.664211
2/17/2013,6,17,2,4,1,68.02,4.1,905.6853658
2/17/2013,6,17,2,5,1,69.99,3.7,924.2339794
2/17/2013,6,17,2,6,1,68.96,3.9,955.197659
2/17/2013,6,17,2,7,1,68.43,4,1002.224232
2/17/2013,6,17,2,8,1,62.92,6.6,1050.347839
2/17/2013,6,17,2,9,1,49.81,10.1,1054.157263
2/17/2013,6,17,2,10,1,37.41,14,1018.196573
2/17/2013,6,17,2,11,1,33.33,16,964.153149
2/17/2013,6,17,2,12,1,29.43,18.4,916.9215808
2/17/2013,6,17,2,13,1,26.57,19.7,888.4160259
2/17/2013,6,17,2,14,1,25.3,20.7,861.1293352
2/17/2013,6,17,2,15,1,24.23,21.3,841.41624
2/17/2013,6,17,2,16,1,26.21,20.8,832.1326764
2/17/2013,6,17,2,17,1,30.07,19.8,834.0663529
2/17/2013,6,17,2,18,1,32.96,17.8,851.4495189
2/17/2013,6,17,2,19,1,38.35,16.6,895.2071734
2/17/2013,6,17,2,20,1,46.2,16,941.7094875
2/17/2013,6,17,2,21,1,54.36,15.4,932.44601
2/17/2013,6,17,2,22,1,60.47,14.1,911.5312827
2/17/2013,6,17,2,23,1,64.25,13.6,862.6020173
2/18/2013,0,18,2,0,1,67.6,13.7,808.79647
2/18/2013,0,18,2,1,1,67.44,14.4,776.0901885
2/18/2013,0,18,2,2,1,69.99,14.8,761.216279
2/18/2013,0,18,2,3,1,70.44,15.6,755.2701505
2/18/2013,0,18,2,4,1,70.85,15.6,753.0845754
2/18/2013,0,18,2,5,1,73.04,15.6,763.1933166
2/18/2013,0,18,2,6,1,75.15,15.8,804.2644165
2/18/2013,0,18,2,7,1,75.34,15.9,888.7237156
2/18/2013,0,18,2,8,1,75.99,16.7,925.5300871
2/18/2013,0,18,2,9,1,73.44,17.3,917.6474915
2/18/2013,0,18,2,10,1,65.64,19.7,919.4248764
2/18/2013,0,18,2,11,1,58.8,21.5,925.5065896
2/18/2013,0,18,2,12,1,48.53,23.7,920.6192394
2/18/2013,0,18,2,13,1,40.73,24.4,913.4744049
2/18/2013,0,18,2,14,1,31.83,25.7,910.2776532
2/18/2013,0,18,2,15,1,19.26,26.4,903.8896731
2/18/2013,0,18,2,16,1,17.64,25.3,899.213084
2/18/2013,0,18,2,17,1,22.82,21.8,903.5467415
2/18/2013,0,18,2,18,1,28.68,18.2,899.6005803
2/18/2013,0,18,2,19,1,34.32,16,938.4566228
2/18/2013,0,18,2,20,1,36.3,14.6,978.0298874
2/18/2013,0,18,2,21,1,39.74,13.2,961.0329069
2/18/2013,0,18,2,22,1,47.31,11.2,928.9591611
2/18/2013,0,18,2,23,1,52.87,9.5,872.571755
2/19/2013,1,19,2,0,0,57.36,8.1,819.94294
2/19/2013,1,19,2,1,0,58.63,7.7,793.5167614
2/19/2013,1,19,2,2,0,53.29,8.3,786.1656924
2/19/2013,1,19,2,3,0,56.57,6.8,792.0676706
2/19/2013,1,19,2,4,0,61.05,5.3,805.5364816
2/19/2013,1,19,2,5,0,59.6,5.7,833.5593724
2/19/2013,1,19,2,6,0,68.12,3.8,904.7201001
2/19/2013,1,19,2,7,0,68.03,3.3,1029.972045
2/19/2013,1,19,2,8,0,63.86,5.5,1073.218218
2/19/2013,1,19,2,9,0,52.73,8.3,1029.600515
2/19/2013,1,19,2,10,0,37.24,11.2,1000.846066
2/19/2013,1,19,2,11,0,27.85,13,974.5757967
2/19/2013,1,19,2,12,0,25.48,14.1,945.9714498
2/19/2013,1,19,2,13,0,22.89,15.7,924.3274346
2/19/2013,1,19,2,14,0,19.63,16.7,909.3246973
2/19/2013,1,19,2,15,0,19.76,16.8,894.0100236
2/19/2013,1,19,2,16,0,18.73,17.2,893.2836231
2/19/2013,1,19,2,17,0,20.44,16.4,917.9461514
2/19/2013,1,19,2,18,0,21.48,15,948.8766584
2/19/2013,1,19,2,19,0,26.01,13.8,1001.744708
2/19/2013,1,19,2,20,0,27.73,13.7,1023.831239
2/19/2013,1,19,2,21,0,30.79,13.4,1007.991485
2/19/2013,1,19,2,22,0,31.58,13.3,968.7271217
2/19/2013,1,19,2,23,0,33.49,12.8,906.336662
2/20/2013,2,20,2,0,0,34.45,12.8,849.1412
2/20/2013,2,20,2,1,0,36.63,12.5,816.8968638
2/20/2013,2,20,2,2,0,50.42,11,804.6758465
2/20/2013,2,20,2,3,0,53.7,10.6,804.1349215
2/20/2013,2,20,2,4,0,58.07,10,808.5408624
2/20/2013,2,20,2,5,0,61,9.6,823.7094234
2/20/2013,2,20,2,6,0,66.1,9.1,887.5289495
2/20/2013,2,20,2,7,0,58.93,9.6,995.3687322
2/20/2013,2,20,2,8,0,53.25,9.8,1037.073557
2/20/2013,2,20,2,9,0,51.88,9.4,1016.355609
2/20/2013,2,20,2,10,0,65.32,8.3,1008.068163
2/20/2013,2,20,2,11,0,74.07,7.5,999.882368
2/20/2013,2,20,2,12,0,64.29,8.8,995.3466014
2/20/2013,2,20,2,13,0,53.13,9.9,985.2018526
2/20/2013,2,20,2,14,0,54.91,10,986.220449
2/20/2013,2,20,2,15,0,52.31,10.3,984.7742854
2/20/2013,2,20,2,16,0,50.43,10.3,987.7791542
2/20/2013,2,20,2,17,0,52.29,10.3,1016.894684
2/20/2013,2,20,2,18,0,54.03,9.9,1041.433142
2/20/2013,2,20,2,19,0,56.76,9.4,1081.500999
2/20/2013,2,20,2,20,0,57.95,9.4,1096.091137
2/20/2013,2,20,2,21,0,59.32,9.3,1073.720827
2/20/2013,2,20,2,22,0,62.38,9.1,1031.02505
2/20/2013,2,20,2,23,0,67.09,9.7,959.233008
2/21/2013,3,21,2,0,0,73.89,9.2,889.47113
2/21/2013,3,21,2,1,0,78.43,10.3,850.7051721
2/21/2013,3,21,2,2,0,83.52,10.8,829.765025
2/21/2013,3,21,2,3,0,87.3,11.3,813.0428067
2/21/2013,3,21,2,4,0,92.99,11.4,810.7397163
2/21/2013,3,21,2,5,0,92.99,11.5,827.9626436
2/21/2013,3,21,2,6,0,91.12,12.3,888.50544
2/21/2013,3,21,2,7,0,90.76,12.6,985.5912032
2/21/2013,3,21,2,8,0,94.98,13.5,1027.480453
2/21/2013,3,21,2,9,0,85.12,14.3,1005.06052
2/21/2013,3,21,2,10,0,71.13,15.7,988.3659007
2/21/2013,3,21,2,11,0,52.16,17.3,981.3180747
